filename,Fc_glycan_to_FcR_glycan_Fnat_tot_contacts_recovered_10A,delta_std_interface_interaction_energy,yhh_planarity,pro_close,hbond_sr_bb,delta_interface_sasa,delta_total_score,delta_hbonds,hbond_sc,hbond_lr_bb,total_score,fa_dun,fa_atr,delta_Fc_glycan_sasa_contributed,delta_pseudo_interface_energy,std_interface_interaction_energy,rmsd,sugar_bb,p_aa_pp,fa_elec,Fc_glycan_rmsd_after_packmin,pseudo_interface_energy,Fc_glycan_to_Fc_protein_Fnat_tot_contacts_recovered_10A,Fc_glycan_sasa_contributed,dslf_fa13,fa_sol,MonteCarlo_acceptance_rate,ref,hbonds,hbond_bb_sc,fa_intra_rep,interface_sasa,fa_rep,omega,GlcNAc_to_its_Phe_contacts_5A,Fc_glycan_rmsd,rama
50_sugar_small_moves_846.pdb,100.0,0.342518634672,0.298,0.331,-48.330,13.5572909935,-20.7746356619,-3,-68.590,-200.708,-499.85,680.230,-2762.479,3.38127678051,4.19588794794,-41.7343270455,0.0,24.035,-111.099,-312.949,0.355110983631,-13.0116939893,97.94,-2513.02070106,-5.889,1555.958,40.0,-32.392,459,-50.888,550.610,-2571.70953034,282.939,60.812,2,0.79698504581,-61.735
50_sugar_small_moves_295.pdb,100.0,0.918785790693,0.298,0.331,-48.330,18.9095176777,-21.7172227367,0,-68.613,-200.726,-500.79,681.001,-2762.968,0.174370027777,4.37071742826,-41.1580598894,0.0,23.764,-111.099,-313.330,0.355130958363,-12.836864509,97.94,-2516.22760782,-5.889,1558.025,36.0,-32.392,462,-52.014,550.864,-2566.35730366,281.213,60.812,2,0.609917058449,-61.735
50_sugar_small_moves_641.pdb,87.5,2.12995095919,0.298,0.331,-48.330,42.5029405623,-9.54318358185,-10,-65.958,-200.091,-488.61,680.542,-2746.666,372.931234366,8.74062326078,-39.9468947209,0.0,27.474,-111.099,-311.688,0.34174634504,-8.46695867646,68.04,-2143.47074348,-5.889,1539.446,52.0,-32.392,452,-48.680,551.319,-2542.76388077,283.693,60.812,0,1.48531327698,-61.735
50_sugar_small_moves_581.pdb,100.0,1.96634151978,0.298,0.331,-48.330,-4.28571415587,-17.7782267767,-2,-67.840,-200.633,-496.85,680.792,-2764.203,8.34390719053,3.60057811994,-40.1105041603,0.0,26.085,-111.099,-314.113,0.35512340609,-13.6070038173,98.97,-2508.05807065,-5.889,1558.746,46.0,-32.392,460,-52.440,550.465,-2589.55253549,284.297,60.812,1,0.793159538,-61.735
50_sugar_small_moves_669.pdb,87.5,0.349101441751,0.298,0.331,-48.330,19.5810195326,-18.9634628731,-4,-67.751,-200.860,-498.03,680.258,-2760.294,52.5111161572,4.89672916516,-41.7277442384,0.0,23.824,-111.099,-312.964,0.341632112688,-12.3108527721,96.91,-2463.89086169,-5.889,1555.307,42.0,-32.392,458,-50.960,550.613,-2565.6858018,282.796,60.812,1,0.962906370153,-61.735
50_sugar_small_moves_122.pdb,87.5,0.36886583506,0.298,0.331,-48.330,27.847286721,-22.2474273771,-1,-68.833,-200.758,-501.32,680.688,-2766.768,1.4646182521,3.00225170504,-41.7079798451,0.0,23.006,-111.099,-313.196,0.341764411745,-14.2053302322,97.94,-2514.93735959,-5.889,1559.884,34.0,-32.392,461,-51.453,551.479,-2557.41953462,282.637,60.812,2,0.614413331076,-61.735
50_sugar_small_moves_74.pdb,100.0,0.575200035837,0.298,0.331,-48.330,-42.2814466446,-19.6192696325,1,-68.550,-200.785,-498.69,680.963,-2765.685,9.62118567927,3.70969472509,-41.5016456443,0.0,23.561,-111.099,-313.729,0.341753577534,-13.4978872121,97.94,-2506.78079217,-5.889,1561.685,38.0,-32.392,463,-51.798,550.015,-2627.54826798,283.637,60.812,2,0.788730641062,-61.735
50_sugar_small_moves_178.pdb,100.0,0.720588009852,0.298,0.331,-48.330,-8.41581475569,-23.152578288,1,-68.498,-200.726,-502.22,681.787,-2763.278,39.4576280272,3.69484853313,-41.3562576703,0.0,22.710,-111.099,-313.059,0.341643824093,-13.5127334041,97.94,-2476.94434982,-5.889,1557.891,30.0,-32.392,463,-52.534,550.626,-2593.68263609,280.862,60.812,2,0.649310970386,-61.735
50_sugar_small_moves_310.pdb,100.0,0.325029361894,0.298,0.331,-48.330,8.80997991402,-23.1531280044,-1,-68.608,-200.855,-502.22,681.851,-2762.388,34.7912226548,2.63916910784,-41.7518163182,0.0,24.084,-111.099,-312.677,0.354943286476,-14.5684128294,98.97,-2481.61075519,-5.889,1556.720,44.0,-32.392,461,-51.772,550.810,-2576.45684142,278.614,60.812,2,0.577788022255,-61.735
50_sugar_small_moves_301.pdb,100.0,0.348081333676,0.298,0.331,-48.330,30.9441524036,-21.4372450859,-4,-67.485,-200.952,-500.51,681.650,-2757.751,161.765228917,3.90976533947,-41.7287643465,0.0,25.313,-111.099,-312.343,0.341476164487,-13.2978165978,88.66,-2354.63674893,-5.889,1550.490,40.0,-32.392,458,-50.997,550.019,-2554.32266893,279.552,60.812,1,0.982555301655,-61.735
50_sugar_small_moves_469.pdb,100.0,0.767698870489,0.298,0.331,-48.330,3.36037161462,-18.3416470878,-3,-67.667,-200.091,-497.41,681.131,-2766.274,-57.9412931244,5.58898407086,-41.3091468096,0.0,23.981,-111.099,-314.234,0.341764411745,-11.6185978664,96.91,-2574.34327097,-5.889,1561.236,42.0,-32.392,459,-51.570,551.579,-2581.90644972,282.501,60.812,2,0.628928505686,-61.735
50_sugar_small_moves_968.pdb,100.0,1.45366775771,0.298,0.484,-48.330,17.7881397547,-17.2542470909,-5,-67.738,-200.790,-496.33,681.727,-2759.826,28.1286725814,6.51334959491,-40.6231779224,0.0,24.822,-111.099,-313.664,0.355157234542,-10.6942323423,95.88,-2488.27330526,-5.889,1554.150,42.0,-32.392,457,-50.111,550.072,-2567.47868158,282.884,60.812,1,0.700710924476,-61.735
50_sugar_small_moves_500.pdb,87.5,0.20148428172,0.298,0.331,-48.330,47.5119036462,-18.093387044,-7,-66.996,-200.474,-497.16,680.803,-2752.003,370.17886565,6.47636922116,-41.8753613984,0.0,23.668,-111.099,-311.469,0.354885365198,-10.7312127161,74.23,-2146.2231122,-5.889,1546.397,46.0,-32.392,455,-49.781,550.868,-2537.75491769,279.827,60.812,1,2.6884089021,-61.735
50_sugar_small_moves_161.pdb,100.0,0.492418321277,0.298,0.331,-48.330,-23.7611916893,-11.0332871358,-8,-67.342,-200.091,-490.1,683.928,-2755.566,26.0423758068,6.72561824531,-41.5844273589,0.0,25.700,-111.099,-311.763,0.354906233759,-10.4819636919,91.75,-2490.35960204,-5.889,1549.700,48.0,-32.392,454,-49.104,551.240,-2609.02801303,281.199,60.812,1,0.795374994881,-61.735
50_sugar_small_moves_987.pdb,100.0,2.26867459271,0.298,0.331,-48.330,27.305908858,-17.5803934561,-5,-67.839,-200.091,-496.65,681.657,-2756.952,82.4458709627,7.03780404371,-39.8081710874,0.0,22.930,-111.099,-312.757,0.355110983631,-10.1697778935,94.85,-2433.95610688,-5.889,1552.059,28.0,-32.392,457,-50.150,551.057,-2557.96091248,281.439,60.812,1,0.766120251469,-61.735
50_sugar_small_moves_391.pdb,100.0,2.54266966223,0.298,0.484,-48.330,17.1269314639,-16.750965493,1,-68.302,-200.091,-495.82,680.844,-2769.710,60.1226133805,3.76653597521,-39.5341760179,0.0,25.177,-111.099,-315.912,0.341753442634,-13.441045962,93.81,-2456.27936446,-5.889,1563.541,38.0,-32.392,463,-52.911,551.323,-2568.13988987,288.070,60.812,2,0.965786135252,-61.735
50_sugar_small_moves_613.pdb,100.0,2.31623368176,0.298,0.331,-48.330,-16.0900352337,-19.4314220509,0,-68.487,-201.021,-498.5,681.242,-2764.520,67.3773497906,4.28597512041,-39.7606119984,0.0,23.717,-111.099,-314.442,0.341453788126,-12.9216068168,96.91,-2449.02462805,-5.889,1560.371,28.0,-32.392,462,-50.356,549.736,-2601.35685657,283.261,60.812,2,0.676872910676,-61.735
50_sugar_small_moves_517.pdb,100.0,0.535502139902,0.298,0.331,-48.330,-12.0615360674,-22.0777468694,-2,-68.300,-201.444,-501.15,680.564,-2763.025,16.1705143048,3.74742425283,-41.5413435402,0.0,23.381,-111.099,-314.159,0.341476164487,-13.4601576844,96.91,-2500.23146354,-5.889,1559.221,36.0,-32.392,460,-51.321,550.746,-2597.3283574,281.192,60.812,2,0.77783796705,-61.735
50_sugar_small_moves_486.pdb,87.5,0.423639642011,0.298,0.331,-48.330,57.2582798534,-20.1511723762,-2,-68.712,-200.769,-499.22,681.856,-2763.595,143.906236551,3.49213991346,-41.6532060381,0.0,24.103,-111.099,-312.908,0.355143123297,-13.7154420238,96.91,-2372.49574129,-5.889,1556.823,38.0,-32.392,460,-51.413,550.851,-2528.00854148,282.545,60.812,2,0.965453123432,-61.735
50_sugar_small_moves_692.pdb,100.0,0.180852066792,0.299,0.331,-48.330,31.0038892061,-20.0084348434,-4,-67.601,-200.953,-499.08,680.451,-2759.856,71.1475712556,5.57260279982,-41.8959936133,0.0,23.549,-111.099,-312.129,0.341764411745,-11.6349791374,93.81,-2445.25440659,-5.889,1554.029,34.0,-32.392,458,-51.212,550.718,-2554.26293213,281.928,60.812,1,0.825402448065,-61.735
50_sugar_small_moves_940.pdb,87.5,0.27184797456,0.298,0.331,-48.330,37.2044700191,-19.887487304,-5,-68.039,-200.863,-498.96,681.282,-2757.101,149.958619518,4.41885354329,-41.8049977056,0.0,24.515,-111.099,-312.135,0.355110983631,-12.7887283939,83.51,-2366.44335833,-5.889,1551.157,38.0,-32.392,457,-50.163,550.496,-2548.06235132,279.898,60.812,1,1.65870045049,-61.735
50_sugar_small_moves_31.pdb,87.5,1.08317333461,0.298,0.331,-48.330,26.4554370631,-19.2888123427,0,-68.165,-200.839,-498.36,680.675,-2765.571,68.5161965201,4.32226289072,-40.9936723455,0.0,24.589,-111.099,-314.184,0.341736187036,-12.8853190465,98.97,-2447.88578132,-5.889,1561.053,44.0,-32.392,462,-52.463,549.796,-2558.81138427,284.753,60.812,2,1.06684251699,-61.735
50_sugar_small_moves_320.pdb,100.0,0.466366438953,0.298,0.331,-48.330,24.3030117024,-24.4367208206,0,-68.565,-200.811,-503.51,680.454,-2761.872,59.5437923874,1.98612883149,-41.6104792412,0.0,23.525,-111.099,-313.842,0.355143123297,-15.2214531057,97.94,-2456.85818546,-5.889,1557.236,34.0,-32.392,462,-52.460,550.234,-2560.96380963,280.597,60.812,2,0.661512554458,-61.735
50_sugar_small_moves_989.pdb,100.0,0.453041748758,0.298,0.331,-48.330,-11.201841177,-23.8738674788,0,-68.520,-200.785,-502.95,678.324,-2761.612,14.3715452671,1.75212735187,-41.6238039314,0.0,24.014,-111.099,-313.333,0.355107471499,-15.4554545854,100.0,-2502.03043258,-5.889,1556.809,46.0,-32.392,462,-50.869,549.906,-2596.46866251,281.125,60.812,2,0.719538236468,-61.735
50_sugar_small_moves_319.pdb,100.0,0.343067182131,0.298,0.331,-48.330,-4.82034341234,-20.1127718388,-2,-67.402,-200.786,-499.18,680.369,-2763.565,-13.0240812715,4.97355311135,-41.733778498,0.0,24.819,-111.099,-313.805,0.341438976335,-12.2340288259,100.0,-2529.42605912,-5.889,1557.973,34.0,-32.392,460,-52.087,550.480,-2590.08716475,282.824,60.812,2,0.588784945103,-61.735
50_sugar_small_moves_972.pdb,87.5,0.35253607687,0.298,0.331,-48.330,0.275808563954,-22.2078033947,-3,-68.873,-200.394,-501.28,681.505,-2760.104,60.3281588673,4.0422791752,-41.7243096033,0.0,23.683,-111.099,-312.190,0.355087047651,-13.165302762,96.91,-2456.07381898,-5.889,1554.138,42.0,-32.392,459,-50.801,550.411,-2584.99101277,279.349,60.812,1,0.679572635838,-61.735
50_sugar_small_moves_1.pdb,100.0,0.75893725637,0.298,0.331,-48.330,-11.2663873313,-16.2923049001,-6,-67.555,-200.091,-495.36,681.850,-2759.001,20.9142804266,7.4698081576,-41.3179084238,0.0,25.256,-111.099,-311.676,0.355107471499,-9.73777377964,92.78,-2495.48769742,-5.889,1552.396,38.0,-32.392,456,-50.721,550.635,-2596.53320867,281.548,60.812,1,0.742495200011,-61.735
50_sugar_small_moves_932.pdb,87.5,0.591254515972,0.298,0.331,-48.330,17.9612609025,-21.34792788,-2,-68.716,-200.736,-500.42,681.267,-2758.337,90.9891800811,4.47434148407,-41.4855911642,0.0,24.055,-111.099,-312.174,0.355097428476,-12.7332404532,95.88,-2425.41279776,-5.889,1552.943,38.0,-32.392,460,-50.388,550.435,-2567.30556043,279.235,60.812,2,0.856472528859,-61.735
